Date,Διεύθυνση (°)_kozani,Μέγιστη ένταση 3ώρου (knots)_kozani,Ένταση (knots)_kozani,Θερμ/σία (°C)_kozani,Σχετ.Υγρασία  (%)_kozani,Διεύθυνση (°)_agxialos,Μέγιστη ένταση 3ώρου (knots)_agxialos,Ένταση (knots)_agxialos,Θερμ/σία (°C)_agxialos,Σχετ.Υγρασία  (%)_agxialos,Διεύθυνση (°)_aktio,Μέγιστη ένταση 3ώρου (knots)_aktio,Ένταση (knots)_aktio,Θερμ/σία (°C)_aktio,Σχετ.Υγρασία  (%)_aktio,Διεύθυνση (°)_aleksandroupoli,Μέγιστη ένταση 3ώρου (knots)_aleksandroupoli,Θερμ/σία (°C)_aleksandroupoli,Σχετ.Υγρασία  (%)_aleksandroupoli,Διεύθυνση (°)_araxos,Μέγιστη ένταση 3ώρου (knots)_araxos,Ένταση (knots)_araxos,Θερμ/σία (°C)_araxos,Σχετ.Υγρασία  (%)_araxos,Διεύθυνση (°)_argos,Μέγιστη ένταση 3ώρου (knots)_argos,Ένταση (knots)_argos,Θερμ/σία (°C)_argos,Σχετ.Υγρασία  (%)_argos,Διεύθυνση (°)_florina,Μέγιστη ένταση 3ώρου (knots)_florina,Ένταση (knots)_florina,Θερμ/σία (°C)_florina,Σχετ.Υγρασία  (%)_florina,Διεύθυνση (°)_ioannina,Θερμ/σία (°C)_ioannina,Σχετ.Υγρασία  (%)_ioannina,Διεύθυνση (°)_kalamata,Μέγιστη ένταση 3ώρου (knots)_kalamata,Ένταση (knots)_kalamata,Θερμ/σία (°C)_kalamata,Σχετ.Υγρασία  (%)_kalamata,Διεύθυνση (°)_kavala,Μέγιστη ένταση 3ώρου (knots)_kavala,Ένταση (knots)_kavala,Θερμ/σία (°C)_kavala,Σχετ.Υγρασία  (%)_kavala,Energy (MWh)
1491609600000000000,108.07385229540918,8.0,5.5,10.517964071856287,59.5,189.95846313603323,10.5,5.5,15.845708582834332,61.0,113.43584305408271,13.0,7.5,17.45808383233533,54.0,98.60147213459517,13.0,16.06746506986028,50.5,68.66298342541437,11.0,6.0,17.618762475049902,60.0,236.9479353680431,9.0,5.0,16.885329341317362,96.0,110.24132730015083,1.0,0.0,11.12994011976048,90.5,3.403193612774451,12.078343313373253,78.0,114.73053892215569,14.0,8.0,17.1999001996008,67.5,86.74,7.5,3.5,13.679840319361276,69.0,740.5
1491696000000000000,0.0,4.0,0.0,9.8,54.0,60.0,12.0,5.0,27.6,52.0,250.0,14.0,6.0,29.8,47.0,30.0,16.0,7.0,31.0,30.0,20.0,12.0,29.8,39.0,300.0,9.0,5.0,14.1,92.0,0.0,2.0,0.0,-0.3,91.0,0.0,22.8,71.0,320.0,10.0,7.0,16.2,83.0,40.0,8.0,4.0,24.6,63.0,728.04
1491782400000000000,0.0,4.0,0.0,9.4,71.0,0.0,6.0,0.0,26.6,51.0,0.0,5.0,0.0,20.6,82.0,10.0,14.0,3.2,53.0,68.66298342541437,9.0,3.0,26.6,65.0,236.9479353680431,8.0,4.0,13.6,88.0,10.0,8.0,2.0,-0.7,90.0,0.0,22.8,75.0,170.0,15.0,10.0,27.8,40.0,260.0,11.0,5.0,31.4,42.0,697.67
1491868800000000000,0.0,5.0,0.0,10.2,74.0,270.0,6.0,3.0,20.0,77.0,50.0,9.0,7.0,30.0,40.0,20.0,21.0,7.0,52.0,0.0,3.0,0.0,19.8,85.0,236.9479353680431,7.0,2.0,16.7,68.0,170.0,2.0,1.0,-1.9,89.0,0.0,30.0,40.0,0.0,5.0,0.0,19.2,76.0,30.0,7.0,5.0,22.0,74.0,724.46
1491955200000000000,320.0,14.0,10.0,12.2,54.0,100.0,15.0,10.0,31.0,40.0,230.0,9.0,5.0,25.4,69.0,20.0,10.0,0.0,67.0,280.0,8.0,3.0,35.6,37.0,330.0,3.0,1.0,14.9,97.0,180.0,3.0,1.0,0.0,78.0,0.0,18.3,97.0,0.0,4.0,0.0,25.8,50.0,170.0,9.0,6.0,29.8,44.0,674.12
1492041600000000000,0.0,4.0,0.0,10.6,82.0,290.0,7.0,5.0,22.8,73.0,0.0,5.0,0.0,21.4,87.0,98.60147213459517,6.0,4.8,66.0,0.0,8.0,0.0,25.6,73.0,236.9479353680431,3.0,2.0,18.6,80.0,0.0,4.0,0.0,-1.1,86.0,0.0,21.4,65.0,0.0,12.0,0.0,31.2,33.0,0.0,8.0,0.0,27.8,60.0,722.88
1492128000000000000,0.0,5.0,0.0,12.0,78.0,0.0,7.0,0.0,27.0,61.0,60.0,16.0,6.0,28.8,45.0,0.0,6.0,1.0,81.0,0.0,8.0,0.0,28.2,64.0,236.9479353680431,8.0,5.0,15.3,99.0,40.0,2.0,1.0,1.3,74.0,0.0,19.2,71.0,340.0,8.0,5.0,23.6,49.0,140.0,8.0,4.0,22.4,71.0,682.33
1492214400000000000,0.0,4.0,0.0,13.2,66.0,120.0,17.0,11.0,33.2,34.0,250.0,14.0,8.0,24.2,74.0,0.0,10.0,0.4,81.0,0.0,14.0,5.0,33.0,32.0,236.9479353680431,9.0,3.0,17.2,57.0,110.24132730015083,5.0,1.0,-1.1,78.0,0.0,13.0,99.0,160.0,8.0,6.0,31.6,39.0,180.0,16.0,7.0,32.0,37.0,682.54
1492300800000000000,0.0,4.0,0.0,12.4,78.0,240.0,7.0,5.0,24.0,58.0,0.0,4.0,0.0,25.4,70.0,30.0,26.0,7.0,50.0,0.0,7.0,0.0,23.4,80.0,236.9479353680431,7.0,1.0,17.2,41.0,110.24132730015083,5.0,2.0,-2.9,81.0,0.0,23.4,51.0,0.0,5.0,0.0,25.8,64.0,0.0,5.0,0.0,23.4,79.0,687.79
1492387200000000000,310.0,22.0,15.0,8.2,78.0,90.0,10.0,6.0,33.4,35.0,240.0,18.0,11.0,26.0,70.0,40.0,20.0,2.2,51.0,0.0,7.0,0.0,32.4,45.0,340.0,5.0,3.0,6.1,100.0,0.0,3.0,0.0,-7.8,86.0,0.0,17.8,73.0,340.0,5.0,4.0,19.6,65.0,0.0,7.0,0.0,25.4,60.0,412.79
1492473600000000000,0.0,4.0,0.0,6.8,68.0,189.95846313603323,12.0,2.0,29.0,49.0,0.0,9.0,0.0,21.8,83.0,60.0,10.0,4.8,44.0,0.0,4.0,0.0,26.2,66.0,340.0,7.0,3.0,7.3,100.0,110.24132730015083,7.0,1.0,-3.1,80.0,0.0,26.2,39.0,320.0,8.0,5.0,36.6,24.0,230.0,14.0,8.0,31.0,39.0,691.04
1492560000000000000,120.0,8.0,6.0,10.6,87.0,270.0,7.0,4.0,23.0,62.0,250.0,12.0,6.0,29.2,54.0,360.0,7.0,-1.4,71.0,0.0,2.0,0.0,19.8,94.0,100.0,6.0,2.0,20.2,59.0,160.0,3.0,2.0,-3.0,89.0,0.0,23.9,36.0,0.0,5.0,0.0,23.6,69.0,40.0,7.0,5.0,23.4,76.0,598.54
1492646400000000000,280.0,8.0,7.0,9.0,48.0,110.0,17.0,5.0,34.4,29.0,240.0,16.0,11.0,26.0,74.0,0.0,5.0,-2.0,78.0,68.66298342541437,13.0,3.0,36.4,28.0,236.9479353680431,5.0,1.0,19.4,71.0,110.24132730015083,2.0,1.0,-0.4,89.0,0.0,24.4,37.0,0.0,5.0,0.0,26.4,55.0,80.0,10.0,5.0,30.4,36.0,733.88
1492732800000000000,310.0,11.0,10.0,4.0,58.0,280.0,8.0,6.0,22.8,76.0,40.0,13.0,8.0,34.2,29.0,0.0,13.0,5.4,69.0,30.0,17.0,5.0,27.6,54.0,236.9479353680431,10.0,3.0,19.6,74.0,330.0,4.0,1.0,-4.5,82.0,0.0,24.1,39.0,0.0,5.0,0.0,21.4,73.0,90.0,9.0,3.0,21.6,71.0,684.5
1492819200000000000,310.0,12.0,11.0,2.6,59.0,70.0,23.0,16.0,31.0,34.0,50.0,8.0,4.0,25.6,63.0,250.0,7.0,12.6,63.0,60.0,19.0,6.0,31.4,35.0,120.0,12.0,6.0,23.0,65.0,330.0,10.0,5.0,-4.2,65.0,0.0,30.6,26.0,180.0,9.0,8.0,32.4,47.0,220.0,12.0,9.0,29.2,54.0,634.17
1492905600000000000,0.0,4.0,0.0,7.0,47.0,280.0,21.0,6.0,23.2,69.0,280.0,14.0,10.0,31.0,50.0,0.0,4.0,1.0,88.0,0.0,11.0,0.0,22.4,80.0,80.0,10.0,4.0,18.6,80.0,210.0,6.0,3.0,-9.0,71.0,0.0,21.7,64.0,0.0,6.0,0.0,24.4,75.0,30.0,7.0,4.0,22.2,74.0,751.33
1492992000000000000,320.0,11.0,10.0,7.2,58.0,100.0,23.0,16.0,29.8,50.0,60.0,11.0,9.0,28.2,54.0,240.0,10.0,12.2,81.0,250.0,10.0,6.0,33.6,33.0,236.9479353680431,7.0,2.0,18.7,89.0,0.0,3.0,0.0,-13.7,82.0,0.0,21.8,64.0,0.0,6.0,0.0,28.2,60.0,140.0,13.0,7.0,31.2,33.0,768.08
1493078400000000000,0.0,4.0,0.0,8.8,76.0,280.0,10.0,4.0,23.2,69.0,60.0,23.0,16.0,35.4,28.0,80.0,20.0,12.6,61.0,0.0,5.0,0.0,23.2,77.0,310.0,9.0,2.0,8.8,93.0,110.24132730015083,4.0,1.0,-13.6,84.0,0.0,19.0,80.0,0.0,4.0,0.0,22.2,86.0,50.0,5.0,4.0,23.6,62.0,726.21
1493164800000000000,0.0,4.0,0.0,10.0,87.0,20.0,14.0,4.0,26.8,63.0,70.0,16.0,12.0,28.0,42.0,10.0,22.0,6.4,70.0,170.0,20.0,9.0,29.8,51.0,310.0,6.0,3.0,12.0,95.0,0.0,1.0,0.0,-4.0,76.0,0.0,32.8,26.0,150.0,11.0,6.0,33.2,34.0,250.0,13.0,8.0,31.2,45.0,752.75
1493251200000000000,0.0,4.0,0.0,13.0,81.0,70.0,10.0,5.0,33.0,28.0,250.0,24.0,6.0,22.2,82.0,30.0,22.0,-2.6,63.0,40.0,17.0,7.0,32.6,33.0,236.9479353680431,7.0,2.0,9.0,97.0,110.24132730015083,6.0,1.0,-0.5,84.0,0.0,14.9,97.0,0.0,6.0,0.0,19.2,84.0,0.0,5.0,0.0,25.8,58.0,725.62
1493337600000000000,0.0,4.0,0.0,14.4,82.0,270.0,6.0,3.0,24.0,66.0,250.0,15.0,11.0,26.0,74.0,240.0,10.0,3.6,44.0,0.0,10.0,0.0,19.6,99.0,236.9479353680431,8.0,2.0,9.9,85.0,110.24132730015083,4.0,1.0,-2.7,84.0,0.0,27.0,45.0,0.0,13.0,0.0,26.0,70.0,0.0,8.0,0.0,25.0,69.0,713.04
1493424000000000000,0.0,4.0,0.0,17.0,57.0,90.0,12.0,9.0,30.6,46.0,0.0,16.0,0.0,24.4,67.0,310.0,10.0,5.2,63.0,0.0,5.0,0.0,28.4,63.0,236.9479353680431,6.0,1.0,4.1,99.0,110.24132730015083,7.0,1.0,3.2,67.0,0.0,16.0,95.0,0.0,5.0,0.0,19.6,91.0,0.0,4.0,0.0,26.8,52.0,540.58
1493510400000000000,310.0,8.0,5.0,15.8,61.0,270.0,9.0,6.0,21.0,77.0,260.0,7.0,6.0,28.2,55.0,98.60147213459517,13.0,2.0,71.0,0.0,4.0,0.0,21.8,99.0,236.9479353680431,6.0,2.0,16.3,57.0,170.0,5.0,3.0,-3.8,89.0,0.0,20.4,81.0,0.0,19.0,0.0,19.4,98.0,230.0,8.0,5.0,26.4,60.0,573.46
1493596800000000000,350.0,6.0,5.0,13.4,75.0,80.0,15.0,7.0,31.0,34.0,250.0,12.0,7.0,24.0,79.0,30.0,16.0,0.0,55.0,68.66298342541437,10.0,3.0,30.4,60.0,236.9479353680431,10.0,4.0,12.1,75.0,80.0,4.0,1.0,-3.9,89.0,0.0,28.1,44.0,180.0,16.0,8.0,26.8,61.0,230.0,12.0,8.0,32.0,38.0,717.04
1493683200000000000,0.0,4.0,0.0,16.2,69.0,0.0,7.0,0.0,28.0,45.0,270.0,16.0,10.0,28.4,64.0,340.0,14.0,-0.8,42.0,0.0,4.0,0.0,25.4,80.0,0.0,4.0,0.0,12.4,87.0,110.24132730015083,10.0,2.0,4.0,72.0,0.0,21.8,80.0,0.0,6.0,0.0,20.6,91.0,80.0,7.0,4.0,22.6,66.0,713.04
1493769600000000000,0.0,4.0,0.0,15.6,76.0,0.0,9.0,0.0,23.6,76.0,50.0,7.0,5.0,24.6,63.0,60.0,10.0,4.4,52.0,0.0,11.0,0.0,25.0,79.0,20.0,8.0,1.0,7.3,98.0,110.24132730015083,18.0,5.0,9.8,54.0,0.0,15.4,93.0,330.0,14.0,7.0,32.6,36.0,260.0,15.0,5.0,28.0,60.0,712.17
1493856000000000000,0.0,4.0,0.0,16.2,56.0,90.0,15.0,11.0,31.4,44.0,230.0,14.0,4.0,22.8,80.0,100.0,14.0,7.4,40.0,270.0,13.0,5.0,30.0,46.0,20.0,6.0,3.0,6.2,100.0,160.0,23.0,12.0,12.0,53.0,0.0,30.8,38.0,10.0,13.0,6.0,33.2,33.0,170.0,16.0,7.0,31.2,41.0,707.79
1493942400000000000,0.0,5.0,0.0,16.8,62.0,260.0,7.0,5.0,20.6,78.0,250.0,15.0,13.0,27.6,64.0,100.0,10.0,3.8,61.0,0.0,4.0,0.0,20.2,85.0,236.9479353680431,6.0,3.0,17.1,63.0,110.24132730015083,8.0,1.0,3.2,80.0,0.0,22.2,83.0,0.0,7.0,0.0,21.4,81.0,0.0,6.0,0.0,24.2,72.0,701.58
1494028800000000000,260.0,10.0,7.0,16.6,44.0,40.0,17.0,4.0,27.4,67.0,0.0,8.0,0.0,21.0,88.0,350.0,29.0,3.0,56.0,0.0,7.0,0.0,25.6,75.0,236.9479353680431,9.0,3.0,6.7,99.0,340.0,7.0,3.0,3.6,87.0,0.0,19.9,92.0,170.0,14.0,6.0,26.8,58.0,240.0,15.0,10.0,30.0,51.0,715.83
1494115200000000000,0.0,5.0,0.0,17.0,46.0,90.0,13.0,8.0,30.0,46.0,240.0,11.0,6.0,24.4,75.0,350.0,22.0,0.2,52.0,270.0,8.0,5.0,28.4,54.0,320.0,9.0,4.0,12.1,80.0,110.24132730015083,6.0,1.0,3.6,75.0,0.0,32.8,33.0,0.0,5.0,0.0,25.6,60.0,0.0,5.0,0.0,26.4,66.0,692.21
1494201600000000000,0.0,3.0,0.0,16.2,60.0,280.0,7.0,4.0,23.0,63.0,260.0,12.0,9.0,27.6,68.0,360.0,26.0,4.0,46.0,0.0,3.0,0.0,20.6,96.0,320.0,10.0,6.0,14.2,67.0,100.0,5.0,2.0,3.8,82.0,0.0,17.8,96.0,0.0,5.0,0.0,21.4,70.0,30.0,7.0,5.0,24.0,83.0,681.0
1494288000000000000,310.0,14.0,11.0,13.8,82.0,110.0,15.0,10.0,33.2,32.0,280.0,11.0,4.0,22.4,87.0,30.0,26.0,7.2,19.0,68.66298342541437,14.0,3.0,30.0,48.0,320.0,7.0,4.0,10.1,88.0,190.0,10.0,5.0,2.0,71.0,0.0,27.8,45.0,180.0,12.0,6.0,30.4,48.0,110.0,21.0,9.0,35.0,28.0,641.33
1494374400000000000,320.0,9.0,8.0,11.0,80.0,280.0,7.0,4.0,29.2,49.0,240.0,20.0,14.0,27.6,66.0,50.0,20.0,7.4,40.0,0.0,3.0,0.0,25.8,78.0,350.0,5.0,3.0,5.9,100.0,130.0,14.0,9.0,2.6,65.0,0.0,33.9,28.0,320.0,7.0,5.0,20.6,80.0,80.0,11.0,6.0,25.0,62.0,640.38
1494460800000000000,0.0,4.0,0.0,12.8,81.0,189.95846313603323,7.0,3.0,25.0,71.0,40.0,10.0,7.0,26.0,76.0,210.0,10.0,8.2,70.0,0.0,4.0,0.0,24.0,80.0,236.9479353680431,3.0,1.0,15.2,96.0,0.0,9.0,0.0,0.4,80.0,0.0,19.3,94.0,330.0,12.0,4.0,28.0,32.0,0.0,14.0,0.0,28.2,67.0,604.04
1494547200000000000,300.0,8.0,6.0,13.6,86.0,90.0,16.0,12.0,30.0,40.0,0.0,8.0,0.0,25.0,79.0,100.0,16.0,7.6,69.0,330.0,14.0,6.0,35.2,29.0,236.9479353680431,6.0,3.0,14.7,99.0,110.24132730015083,7.0,2.0,-2.3,79.0,0.0,28.0,48.0,180.0,10.0,5.0,29.2,46.0,70.0,13.0,7.0,29.6,38.0,532.21
1494633600000000000,0.0,4.0,0.0,21.2,51.0,300.0,10.0,6.0,19.8,94.0,270.0,15.0,10.0,32.0,54.0,98.60147213459517,8.0,5.8,61.0,30.0,12.0,4.0,25.4,67.0,236.9479353680431,5.0,2.0,16.5,80.0,280.0,5.0,3.0,-1.1,49.0,0.0,30.0,39.0,0.0,5.0,0.0,22.2,73.0,0.0,6.0,0.0,23.0,74.0,612.21
1494720000000000000,300.0,8.0,6.0,19.0,40.0,0.0,10.0,0.0,27.6,52.0,230.0,15.0,4.0,22.4,86.0,0.0,6.0,0.8,71.0,330.0,11.0,4.0,29.2,55.0,310.0,14.0,7.0,8.7,95.0,110.24132730015083,4.0,3.0,-2.8,81.0,0.0,19.6,92.0,190.0,15.0,7.0,32.2,36.0,230.0,12.0,7.0,30.8,35.0,717.83
1494806400000000000,310.0,12.0,10.0,17.2,59.0,90.0,15.0,10.0,29.0,38.0,240.0,21.0,12.0,25.2,76.0,360.0,26.0,3.2,69.0,40.0,14.0,9.0,30.0,48.0,236.9479353680431,15.0,4.0,6.4,75.0,150.0,4.0,1.0,-2.1,83.0,0.0,22.8,75.0,0.0,6.0,0.0,28.4,53.0,100.0,7.0,4.0,26.8,61.0,650.21
1494892800000000000,0.0,4.0,0.0,14.2,91.0,250.0,7.0,5.0,18.2,71.0,270.0,10.0,7.0,30.2,50.0,10.0,36.0,2.8,46.0,0.0,6.0,0.0,22.8,93.0,236.9479353680431,10.0,2.0,10.5,68.0,0.0,3.0,0.0,-2.4,87.0,0.0,19.8,99.0,0.0,5.0,0.0,25.4,76.0,300.0,7.0,4.0,25.4,68.0,356.04
1494979200000000000,40.0,10.0,6.0,13.4,92.0,100.0,16.0,10.0,30.0,41.0,113.43584305408271,6.0,3.0,22.6,79.0,20.0,17.0,2.8,46.0,270.0,13.0,6.0,31.6,53.0,240.0,3.0,1.0,12.5,91.0,120.0,10.0,4.0,4.5,83.0,0.0,22.1,77.0,140.0,19.0,8.0,29.8,44.0,180.0,15.0,9.0,29.2,51.0,410.29
1495065600000000000,320.0,10.0,7.0,14.6,60.0,0.0,7.0,0.0,26.8,46.0,270.0,16.0,12.0,29.6,55.0,10.0,15.0,1.8,74.0,60.0,10.0,7.0,28.4,45.0,236.9479353680431,4.0,1.0,13.7,86.0,110.24132730015083,7.0,1.0,-0.4,86.0,0.0,32.0,31.0,0.0,8.0,0.0,27.2,54.0,80.0,9.0,5.0,20.4,78.0,495.42
1495152000000000000,80.0,7.0,5.0,14.2,69.0,0.0,8.0,0.0,23.8,60.0,30.0,10.0,6.0,26.2,53.0,180.0,7.0,5.8,70.0,0.0,4.0,0.0,24.8,76.0,340.0,8.0,2.0,6.9,89.0,110.24132730015083,6.0,2.0,8.8,41.0,0.0,17.0,98.0,0.0,4.0,0.0,21.2,90.0,80.0,14.0,5.0,24.6,39.0,758.88
1495238400000000000,60.0,6.0,4.0,15.0,58.0,100.0,20.0,15.0,30.0,38.0,113.43584305408271,14.0,3.0,23.2,80.0,98.60147213459517,5.0,3.0,83.0,280.0,14.0,7.0,33.0,30.0,236.9479353680431,5.0,1.0,9.8,97.0,110.24132730015083,6.0,3.0,14.6,27.0,0.0,24.6,75.0,150.0,13.0,9.0,30.8,42.0,70.0,21.0,12.0,26.6,22.0,729.42
1495324800000000000,320.0,8.0,5.0,17.4,52.0,250.0,8.0,6.0,19.4,68.0,260.0,15.0,12.0,31.6,53.0,0.0,6.0,-5.4,91.0,0.0,2.0,0.0,20.0,83.0,350.0,12.0,6.0,12.0,70.0,110.24132730015083,4.0,2.0,-0.1,78.0,0.0,30.6,37.0,0.0,6.0,0.0,19.4,85.0,30.0,12.0,4.0,18.4,57.0,546.12
1495411200000000000,0.0,4.0,0.0,12.8,93.0,110.0,17.0,8.0,26.8,55.0,50.0,9.0,5.0,22.8,88.0,0.0,5.0,-0.4,92.0,190.0,10.0,3.0,27.8,68.0,236.9479353680431,9.0,3.0,11.8,51.0,110.24132730015083,8.0,3.0,3.4,66.0,0.0,18.1,91.0,0.0,12.0,0.0,25.8,77.0,200.0,13.0,7.0,28.6,43.0,670.83
1495497600000000000,320.0,6.0,4.0,16.6,75.0,90.0,12.0,9.0,29.0,46.0,250.0,9.0,6.0,27.0,67.0,0.0,7.0,5.2,87.0,70.0,16.0,12.0,32.2,34.0,236.9479353680431,5.0,1.0,10.0,69.0,230.0,23.0,8.0,12.7,60.0,0.0,27.0,46.0,190.0,11.0,6.0,29.2,50.0,0.0,3.0,0.0,23.4,59.0,620.21
1495584000000000000,0.0,5.0,0.0,15.4,85.0,0.0,5.0,0.0,22.0,82.0,50.0,10.0,4.0,32.6,31.0,40.0,10.0,7.4,80.0,100.0,8.0,5.0,25.2,56.0,236.9479353680431,6.0,1.0,13.7,55.0,0.0,6.0,0.0,3.7,85.0,0.0,19.8,82.0,0.0,7.0,0.0,20.6,77.0,360.0,6.0,4.0,22.8,76.0,563.04
1495670400000000000,0.0,4.0,0.0,13.4,93.0,90.0,14.0,8.0,32.0,44.0,0.0,6.0,0.0,25.4,80.0,20.0,17.0,0.2,88.0,0.0,8.0,0.0,28.2,73.0,40.0,6.0,3.0,3.0,100.0,110.24132730015083,3.0,1.0,6.7,83.0,0.0,17.2,94.0,140.0,16.0,8.0,31.2,42.0,200.0,12.0,7.0,29.0,55.0,573.92
1495756800000000000,310.0,11.0,10.0,12.2,93.0,0.0,4.0,0.0,29.0,56.0,250.0,18.0,13.0,30.2,55.0,40.0,20.0,-3.6,70.0,250.0,9.0,4.0,31.4,53.0,236.9479353680431,6.0,3.0,5.1,99.0,180.0,5.0,1.0,14.7,53.0,0.0,20.5,84.0,0.0,6.0,0.0,26.0,62.0,60.0,6.0,4.0,19.0,73.0,521.5
1495843200000000000,310.0,9.0,7.0,13.0,88.0,270.0,13.0,4.0,24.6,72.0,40.0,8.0,5.0,26.6,74.0,80.0,13.0,-10.0,86.0,0.0,5.0,0.0,23.2,93.0,90.0,6.0,3.0,5.2,86.0,110.24132730015083,8.0,4.0,7.9,59.0,0.0,31.8,28.0,0.0,10.0,0.0,23.6,87.0,0.0,8.0,0.0,26.4,66.0,536.29
1495929600000000000,310.0,11.0,10.0,12.8,72.0,290.0,24.0,12.0,33.2,23.0,260.0,13.0,5.0,25.6,83.0,90.0,16.0,-5.8,51.0,270.0,10.0,6.0,31.8,62.0,236.9479353680431,6.0,1.0,10.9,56.0,110.24132730015083,12.0,5.0,12.1,26.0,0.0,15.6,96.0,170.0,14.0,13.0,29.4,59.0,130.0,11.0,7.0,30.6,29.0,443.25
1496016000000000000,10.0,9.0,7.0,14.8,84.0,270.0,16.0,10.0,21.0,49.0,260.0,18.0,13.0,31.4,54.0,60.0,20.0,-5.8,70.0,0.0,4.0,0.0,27.6,77.0,236.9479353680431,9.0,3.0,5.5,91.0,110.24132730015083,7.0,3.0,10.0,37.0,0.0,22.8,56.0,0.0,6.0,0.0,20.8,87.0,80.0,7.0,4.0,22.0,74.0,645.42
1496102400000000000,0.0,5.0,0.0,16.2,75.0,80.0,20.0,7.0,27.8,50.0,220.0,18.0,12.0,23.4,58.0,20.0,34.0,1.4,73.0,170.0,11.0,7.0,26.2,78.0,350.0,7.0,4.0,-0.8,91.0,190.0,5.0,3.0,-0.9,76.0,0.0,26.0,37.0,10.0,20.0,9.0,29.0,47.0,230.0,15.0,10.0,28.6,53.0,682.38
1496188800000000000,0.0,5.0,0.0,18.6,66.0,290.0,12.0,4.0,29.6,28.0,270.0,21.0,14.0,23.6,55.0,70.0,14.0,-1.0,95.0,300.0,13.0,8.0,28.0,43.0,90.0,5.0,1.0,9.2,55.0,130.0,10.0,6.0,4.6,73.0,0.0,20.0,51.0,150.0,10.0,6.0,32.4,42.0,20.0,7.0,5.0,25.6,58.0,738.88
1496275200000000000,0.0,4.0,0.0,20.8,58.0,280.0,8.0,4.0,20.8,53.0,280.0,22.0,14.0,26.4,45.0,0.0,4.0,-1.4,87.0,0.0,2.0,0.0,21.4,74.0,236.9479353680431,5.0,1.0,13.8,35.0,180.0,18.0,8.0,7.8,51.0,0.0,22.4,53.0,350.0,7.0,6.0,21.2,78.0,0.0,8.0,0.0,25.4,79.0,706.33
1496361600000000000,0.0,5.0,0.0,21.8,55.0,280.0,8.0,4.0,24.8,51.0,0.0,15.0,0.0,19.4,74.0,0.0,7.0,-7.6,88.0,290.0,21.0,9.0,24.0,62.0,300.0,11.0,6.0,7.6,84.0,140.0,19.0,9.0,11.3,58.0,0.0,28.8,27.0,350.0,14.0,5.0,24.2,54.0,220.0,13.0,9.0,33.0,36.0,667.21
1496448000000000000,0.0,4.0,0.0,18.8,88.0,210.0,14.0,5.0,23.0,74.0,260.0,16.0,11.0,27.8,52.0,160.0,26.0,10.6,87.0,290.0,20.0,10.0,28.8,47.0,10.0,33.0,14.0,8.1,39.0,340.0,16.0,6.0,7.2,86.0,0.0,14.6,88.0,310.0,18.0,15.0,28.2,39.0,10.0,13.0,5.0,22.0,82.0,592.25
1496534400000000000,330.0,6.0,5.0,18.4,75.0,300.0,8.0,3.0,24.8,48.0,40.0,12.0,9.0,26.2,40.0,70.0,16.0,4.8,93.0,0.0,6.0,0.0,21.6,73.0,340.0,23.0,10.0,10.3,45.0,110.24132730015083,8.0,2.0,6.1,85.0,0.0,31.1,29.0,350.0,15.0,9.0,19.8,70.0,0.0,12.0,0.0,26.4,66.0,615.29
1496620800000000000,0.0,4.0,0.0,18.2,86.0,0.0,7.0,0.0,20.8,68.0,0.0,13.0,0.0,21.8,80.0,60.0,17.0,1.8,85.0,300.0,11.0,5.0,27.2,45.0,320.0,11.0,7.0,4.5,63.0,360.0,13.0,7.0,6.4,77.0,0.0,19.6,76.0,360.0,20.0,9.0,25.6,49.0,220.0,10.0,6.0,28.4,47.0,676.83
1496707200000000000,0.0,4.0,0.0,20.0,65.0,100.0,15.0,11.0,31.8,29.0,270.0,15.0,12.0,29.4,49.0,30.0,20.0,4.4,84.0,40.0,18.0,13.0,30.4,33.0,330.0,11.0,7.0,0.6,86.0,340.0,18.0,9.0,4.9,70.0,0.0,12.8,99.0,0.0,10.0,0.0,30.6,31.0,80.0,15.0,9.0,22.6,77.0,675.71
1496793600000000000,0.0,4.0,0.0,19.6,72.0,240.0,6.0,3.0,18.8,70.0,70.0,7.0,4.0,21.8,74.0,40.0,23.0,6.2,88.0,70.0,18.0,8.0,23.8,64.0,360.0,10.0,4.0,0.0,98.0,110.24132730015083,11.0,5.0,1.4,85.0,0.0,24.8,63.0,0.0,7.0,0.0,18.8,71.0,60.0,23.0,13.0,30.8,29.0,547.21
1496880000000000000,0.0,4.0,0.0,18.4,88.0,189.95846313603323,13.0,2.0,27.4,56.0,300.0,12.0,4.0,24.0,70.0,20.0,28.0,5.6,69.0,68.66298342541437,14.0,3.0,27.0,56.0,236.9479353680431,5.0,1.0,7.9,97.0,340.0,8.0,3.0,3.4,76.0,0.0,28.0,47.0,0.0,9.0,0.0,25.8,64.0,0.0,5.0,0.0,22.8,54.0,456.71
1496966400000000000,310.0,20.0,14.0,16.6,56.0,90.0,11.0,7.0,31.8,31.0,260.0,18.0,12.0,29.6,54.0,20.0,39.0,2.2,85.0,0.0,6.0,0.0,31.0,36.0,300.0,9.0,4.0,2.5,87.0,360.0,14.0,6.0,8.7,52.0,0.0,17.1,86.0,160.0,9.0,8.0,29.4,29.0,60.0,12.0,7.0,22.8,40.0,688.5
